lind	locus	bs_outl
26589	L38153	0
26590	L38155	0
26591	L38159	0
26592	L38161	0
26593	L38162	0
26594	L38164	0
26595	L38167	0
26596	L38168	0
26597	L38169	0
26598	L38171	0
26599	L38173	0
26600	L38175	0
26601	L38178	0
26602	L38179	0
26603	L38181	0
26604	L38182	0
26605	L38183	0
26606	L38184	0
26607	L38185	0
26608	L38187	0
26609	L38189	0
26610	L38190	0
26611	L38191	0
26612	L38193	0
26613	L38194	0
26614	L38195	0
26615	L38197	0
26616	L38199	0
26617	L38201	0
26618	L38204	0
26619	L38206	0
26620	L38208	0
26621	L38210	0
26622	L38212	0
26623	L38214	0
26624	L38217	0
26625	L38219	0
26626	L38221	0
26627	L38222	0
26628	L38224	0
26629	L38226	0
26630	L38231	0
26631	L38233	0
26632	L38234	0
26633	L38236	0
26634	L38237	1
26635	L38239	0
26636	L38240	0
26637	L38241	0
26638	L38243	0
26639	L38245	0
26640	L38246	0
26641	L38247	0
26642	L38250	0
26643	L38252	0
26644	L38257	0
26645	L38258	0
26646	L38259	0
26647	L38261	0
26648	L38266	0
26649	L38267	0
26650	L38269	0
26651	L38271	0
26652	L38272	0
26653	L38273	0
26654	L38275	0
26655	L38276	0
26656	L38278	0
26657	L38279	0
26658	L38280	0
26659	L38281	0
26660	L38282	0
26661	L38284	0
26662	L38286	0
26663	L38288	0
26664	L38290	0
26665	L38291	0
26666	L38293	0
26667	L38294	0
26668	L38295	0
26669	L38296	0
26670	L38297	0
26671	L38298	0
26672	L38300	0
26673	L38301	0
26674	L38302	0
26675	L38305	0
26676	L38306	1
26677	L38307	0
26678	L38308	0
26679	L38310	0
26680	L38312	0
26681	L38314	0
26682	L38316	0
26683	L38318	0
26684	L38319	0
26685	L38322	0
26686	L38324	0
26687	L38326	0
26688	L38329	0
26689	L38330	0
26690	L38333	0
26691	L38334	0
26692	L38335	0
26693	L38336	0
26694	L38338	0
26695	L38340	0
26696	L38341	0
26697	L38342	0
26698	L38343	0
26699	L38344	0
26700	L38346	0
26701	L38347	0
26702	L38348	0
26703	L38351	0
26704	L38352	0
26705	L38354	0
26706	L38356	0
26707	L38358	0
26708	L38359	0
26709	L38361	0
26710	L38362	0
26711	L38364	0
26712	L38367	0
26713	L38368	0
26714	L38371	0
26715	L38372	0
26716	L38375	0
26717	L38376	0
26718	L38378	0
26719	L38380	0
26720	L38384	0
26721	L38385	0
26722	L38388	0
26723	L38390	0
26724	L38392	0
26725	L38394	0
26726	L38395	0
26727	L38398	0
26728	L38402	0
26729	L38403	0
26730	L38406	0
26731	L38408	0
26732	L38409	0
26733	L38411	0
26734	L38412	0
26735	L38413	0
26736	L38417	0
26737	L38419	0
26738	L38420	0
26739	L38424	0
26740	L38426	1
26741	L38428	1
26742	L38431	0
26743	L38433	1
26744	L38435	0
26745	L38437	0
26746	L38438	0
26747	L38441	0
26748	L38442	0
26749	L38443	0
26750	L38444	0
26751	L38447	0
26752	L38448	0
26753	L38449	0
26754	L38450	0
26755	L38452	0
26756	L38456	0
26757	L38458	0
26758	L38459	0
26759	L38461	0
26760	L38464	0
26761	L38465	0
26762	L38468	0
26763	L38470	0
26764	L38472	0
26765	L38474	0
26766	L38477	0
26767	L38479	0
26768	L38481	0
26769	L38486	0
26770	L38487	0
26771	L38488	0
26772	L38491	0
26773	L38493	0
26774	L38495	0
26775	L38496	0
26776	L38497	0
26777	L38499	0
26778	L38501	0
26779	L38503	0
26780	L38504	0
26781	L38507	0
26782	L38509	0
26783	L38510	0
26784	L38512	0
26785	L38514	0
26786	L38516	0
26787	L38517	0
26788	L38518	0
26789	L38519	0
26790	L38521	0
26791	L38524	0
26792	L38526	0
26793	L38527	0
26794	L38528	0
26795	L38530	0
26796	L38532	0
26797	L38533	0
26798	L38535	0
26799	L38537	0
26800	L38538	0
26801	L38540	0
26802	L38543	0
26803	L38544	0
26804	L38545	0
26805	L38547	0
26806	L38549	0
26807	L38550	0
26808	L38551	0
26809	L38554	0
26810	L38555	0
26811	L38556	0
26812	L38559	0
26813	L38560	0
26814	L38563	0
26815	L38565	0
26816	L38568	0
26817	L38570	0
26818	L38574	0
26819	L38577	0
26820	L38578	0
26821	L38580	0
26822	L38581	0
26823	L38583	0
26824	L38584	0
26825	L38586	0
26826	L38587	0
26827	L38589	0
26828	L38591	0
26829	L38592	0
26830	L38593	0
26831	L38597	0
26832	L38599	0
26833	L38601	0
26834	L38603	0
26835	L38604	0
26836	L38608	0
26837	L38609	0
26838	L38614	0
26839	L38616	1
26840	L38618	0
26841	L38619	0
26842	L38620	0
26843	L38622	0
26844	L38623	0
26845	L38625	0
26846	L38626	1
26847	L38630	0
26848	L38632	0
26849	L38634	0
26850	L38637	0
26851	L38640	0
26852	L38641	0
26853	L38643	0
26854	L38648	0
26855	L38651	0
26856	L38653	0
26857	L38655	0
26858	L38657	0
26859	L38658	0
26860	L38661	0
26861	L38663	0
26862	L38665	0
26863	L38667	0
26864	L38668	0
26865	L38670	0
26866	L38675	0
26867	L38676	0
26868	L38679	0
26869	L38680	0
26870	L38681	0
26871	L38683	1
26872	L38685	0
26873	L38687	0
26874	L38689	0
26875	L38690	0
26876	L38694	0
26877	L38697	0
26878	L38700	0
26879	L38701	0
26880	L38702	0
26881	L38704	0
26882	L38705	0
26883	L38706	0
26884	L38708	0
26885	L38710	0
26886	L38713	0
26887	L38714	0
26888	L38715	0
26889	L38718	0
26890	L38719	0
26891	L38721	0
26892	L38723	0
26893	L38727	1
26894	L38728	0
26895	L38730	0
26896	L38732	0
26897	L38734	0
26898	L38735	1
26899	L38736	0
26900	L38742	0
26901	L38743	1
26902	L38746	0
26903	L38750	0
26904	L38751	0
26905	L38755	0
26906	L38758	0
26907	L38759	0
26908	L38761	0
26909	L38763	0
26910	L38764	0
26911	L38767	0
26912	L38768	0
26913	L38769	0
26914	L38771	0
26915	L38773	0
26916	L38774	0
26917	L38776	0
26918	L38778	0
26919	L38779	1
26920	L38782	0
26921	L38784	0
26922	L38788	0
26923	L38789	0
26924	L38790	0
26925	L38793	0
26926	L38794	0
26927	L38795	0
26928	L38797	0
26929	L38799	0
26930	L38802	0
26931	L38803	0
26932	L38804	0
26933	L38806	0
26934	L38809	0
26935	L38810	0
26936	L38811	0
26937	L38813	0
26938	L38814	0
26939	L38816	0
26940	L38817	0
26941	L38820	0
26942	L38823	0
26943	L38824	0
26944	L38825	0
26945	L38827	0
26946	L38828	0
26947	L38830	0
26948	L38831	0
26949	L38833	0
26950	L38834	0
26951	L38836	0
26952	L38838	0
26953	L38839	0
26954	L38840	0
26955	L38842	0
26956	L38843	0
26957	L38844	0
26958	L38845	0
26959	L38846	0
26960	L38848	0
26961	L38849	0
26962	L38850	0
26963	L38851	0
26964	L38852	0
26965	L38854	0
26966	L38855	0
26967	L38857	0
26968	L38859	0
26969	L38862	0
26970	L38865	0
26971	L38867	0
26972	L38869	0
26973	L38873	0
26974	L38875	0
26975	L38876	0
26976	L38878	0
26977	L38881	0
26978	L38885	0
26979	L38887	0
26980	L38890	1
26981	L38893	0
26982	L38895	0
26983	L38896	0
26984	L38897	0
26985	L38899	0
26986	L38900	0
26987	L38902	0
26988	L38904	0
26989	L38906	0
26990	L38909	0
26991	L38911	0
26992	L38912	0
26993	L38914	0
26994	L38916	0
26995	L38917	0
26996	L38918	0
26997	L38919	0
26998	L38920	0
26999	L38923	0
27000	L38925	0
27001	L38926	0
27002	L38931	0
27003	L38932	0
27004	L38933	0
27005	L38935	0
27006	L38937	0
27007	L38942	0
27008	L38943	0
27009	L38945	0
27010	L38946	0
27011	L38947	0
27012	L38949	0
27013	L38951	0
27014	L38953	0
27015	L38955	0
27016	L38957	1
27017	L38958	0
27018	L38961	0
27019	L38962	0
27020	L38963	0
27021	L38964	1
27022	L38967	0
27023	L38969	0
27024	L38970	0
27025	L38971	0
27026	L38972	0
27027	L38975	0
27028	L38977	0
27029	L38978	0
27030	L38982	0
27031	L38983	0
27032	L38985	0
27033	L38986	0
27034	L38988	0
27035	L38989	0
27036	L38990	0
27037	L38992	0
27038	L38994	0
27039	L38995	0
27040	L38997	0
27041	L38998	0
27042	L38999	0
27043	L39000	0
27044	L39001	0
27045	L39004	0
27046	L39006	0
27047	L39008	0
27048	L39009	0
27049	L39010	0
27050	L39011	0
27051	L39014	0
27052	L39015	0
27053	L39017	0
27054	L39019	0
27055	L39020	0
27056	L39021	0
27057	L39023	0
27058	L39027	0
27059	L39029	0
27060	L39031	0
27061	L39032	0
27062	L39034	0
27063	L39036	0
27064	L39038	0
27065	L39042	0
27066	L39045	0
27067	L39046	0
27068	L39048	0
27069	L39051	0
27070	L39053	0
27071	L39054	0
27072	L39055	0
27073	L39058	0
27074	L39059	1
27075	L39063	0
27076	L39065	0
27077	L39066	0
27078	L39068	0
27079	L39069	0
27080	L39075	0
27081	L39078	0
27082	L39079	0
27083	L39080	0
27084	L39081	0
27085	L39082	0
27086	L39087	0
27087	L39089	0
27088	L39091	0
27089	L39093	0
27090	L39094	0
27091	L39098	0
27092	L39099	0
27093	L39101	0
27094	L39104	0
27095	L39105	0
27096	L39107	0
27097	L39110	0
27098	L39114	0
27099	L39116	0
27100	L39117	0
27101	L39119	0
27102	L39120	0
27103	L39122	0
27104	L39124	0
27105	L39125	0
27106	L39128	0
27107	L39130	0
27108	L39133	0
27109	L39135	1
27110	L39138	0
27111	L39140	0
27112	L39141	0
27113	L39143	0
27114	L39144	1
27115	L39145	0
27116	L39146	0
27117	L39149	0
27118	L39150	0
27119	L39151	0
27120	L39156	0
27121	L39159	0
27122	L39160	0
27123	L39162	0
27124	L39163	0
27125	L39164	0
27126	L39168	0
27127	L39170	0
27128	L39173	0
27129	L39176	1
27130	L39178	0
27131	L39180	0
27132	L39181	0
27133	L39184	0
27134	L39187	0
27135	L39189	0
27136	L39191	0
27137	L39195	0
27138	L39197	0
27139	L39199	0
27140	L39200	0
27141	L39201	0
27142	L39202	0
27143	L39206	0
27144	L39208	0
27145	L39209	0
27146	L39212	0
27147	L39216	0
27148	L39219	0
27149	L39220	0
27150	L39222	0
27151	L39225	0
27152	L39227	0
27153	L39229	0
27154	L39230	0
27155	L39232	0
27156	L39234	0
27157	L39235	0
27158	L39236	0
27159	L39238	0
27160	L39239	0
27161	L39240	0
27162	L39243	0
27163	L39244	0
27164	L39245	0
27165	L39246	0
27166	L39249	0
27167	L39251	0
27168	L39253	0
27169	L39255	0
27170	L39256	0
27171	L39257	0
27172	L39259	0
27173	L39260	0
27174	L39263	1
27175	L39265	0
27176	L39266	0
27177	L39269	0
27178	L39270	0
27179	L39271	0
27180	L39272	0
27181	L39274	0
27182	L39278	0
27183	L39280	0
27184	L39281	0
27185	L39283	0
27186	L39286	0
27187	L39288	0
27188	L39289	0
27189	L39293	0
27190	L39295	0
27191	L39297	0
27192	L39300	0
27193	L39301	0
27194	L39303	0
27195	L39307	0
27196	L39308	0
27197	L39310	0
27198	L39313	1
27199	L39316	0
27200	L39318	0
27201	L39320	0
27202	L39321	0
27203	L39322	0
27204	L39323	0
27205	L39325	0
27206	L39326	0
27207	L39328	0
27208	L39332	0
27209	L39333	0
27210	L39335	0
27211	L39336	0
27212	L39338	0
27213	L39339	0
27214	L39343	0
27215	L39344	0
27216	L39348	0
27217	L39349	0
27218	L39350	0
27219	L39353	0
27220	L39356	0
27221	L39357	0
27222	L39358	1
27223	L39359	0
27224	L39362	1
27225	L39363	0
27226	L39365	0
27227	L39368	0
27228	L39369	0
27229	L39371	0
27230	L39373	0
27231	L39376	0
27232	L39378	0
27233	L39381	0
27234	L39383	0
27235	L39384	0
27236	L39387	0
27237	L39388	0
27238	L39391	0
27239	L39394	0
27240	L39398	0
27241	L39400	0
27242	L39401	0
27243	L39404	0
27244	L39408	0
27245	L39410	0
27246	L39413	0
27247	L39416	0
27248	L39417	0
27249	L39419	0
27250	L39420	0
27251	L39421	0
27252	L39422	0
27253	L39426	0
27254	L39427	0
27255	L39428	0
27256	L39430	0
27257	L39433	0
27258	L39435	0
27259	L39437	0
27260	L39440	0
27261	L39441	0
27262	L39442	0
27263	L39443	0
27264	L39444	0
27265	L39446	0
27266	L39448	0
27267	L39450	0
27268	L39453	0
27269	L39454	0
27270	L39455	0
27271	L39458	0
27272	L39460	0
27273	L39463	0
27274	L39466	0
27275	L39467	0
27276	L39468	0
27277	L39471	0
27278	L39473	0
27279	L39474	0
27280	L39477	0
27281	L39479	1
27282	L39480	0
27283	L39482	0
27284	L39486	0
27285	L39488	0
27286	L39489	0
27287	L39492	0
27288	L39495	0
27289	L39496	0
27290	L39498	0
27291	L39500	0
27292	L39503	0
27293	L39505	0
27294	L39508	0
27295	L39509	0
27296	L39510	0
27297	L39514	0
27298	L39518	0
27299	L39520	0
27300	L39522	0
27301	L39523	0
27302	L39524	0
27303	L39525	0
27304	L39529	0
27305	L39530	0
27306	L39531	0
27307	L39532	0
27308	L39534	0
27309	L39535	0
27310	L39537	0
27311	L39539	0
27312	L39540	0
27313	L39541	0
27314	L39542	0
27315	L39543	0
27316	L39544	0
27317	L39545	0
27318	L39550	0
27319	L39552	0
27320	L39553	0
27321	L39556	0
27322	L39557	0
27323	L39559	0
27324	L39561	0
27325	L39565	0
27326	L39566	0
27327	L39567	0
27328	L39570	0
27329	L39573	0
27330	L39575	0
27331	L39577	0
27332	L39578	0
27333	L39581	0
27334	L39582	0
27335	L39583	0
27336	L39585	0
27337	L39586	0
27338	L39589	0
27339	L39591	0
27340	L39594	0
27341	L39596	0
27342	L39598	0
27343	L39601	0
27344	L39607	0
27345	L39611	0
27346	L39614	0
27347	L39617	0
27348	L39619	0
27349	L39620	0
27350	L39624	0
27351	L39625	0
27352	L39627	0
27353	L39629	0
27354	L39631	0
27355	L39632	0
27356	L39636	0
27357	L39639	0
27358	L39641	1
27359	L39642	0
27360	L39645	0
27361	L39647	0
27362	L39648	0
27363	L39649	0
27364	L39652	0
27365	L39654	0
27366	L39656	0
27367	L39657	0
27368	L39658	0
27369	L39660	0
27370	L39662	0
27371	L39664	0
27372	L39667	0
27373	L39671	0
27374	L39672	0
27375	L39677	0
27376	L39679	0
27377	L39682	0
27378	L39684	0
27379	L39687	0
27380	L39688	0
27381	L39692	0
27382	L39693	0
27383	L39697	0
27384	L39699	0
27385	L39701	0
27386	L39702	0
27387	L39704	0
27388	L39706	0
27389	L39707	0
27390	L39709	0
27391	L39711	0
27392	L39714	0
27393	L39715	0
27394	L39716	0
27395	L39719	0
27396	L39720	0
27397	L39723	0
27398	L39726	0
27399	L39728	0
27400	L39729	0
27401	L39732	0
27402	L39733	0
27403	L39735	0
27404	L39736	0
27405	L39739	1
27406	L39742	0
27407	L39743	0
27408	L39745	0
27409	L39746	0
27410	L39751	0
27411	L39752	0
27412	L39753	0
27413	L39755	0
27414	L39757	0
27415	L39758	0
27416	L39760	0
27417	L39763	0
27418	L39764	1
27419	L39765	0
27420	L39766	0
27421	L39767	0
27422	L39768	0
27423	L39769	1
27424	L39771	0
27425	L39773	0
27426	L39774	0
27427	L39777	0
27428	L39779	0
27429	L39780	0
27430	L39781	0
27431	L39782	0
27432	L39786	0
27433	L39789	0
27434	L39791	0
27435	L39793	0
27436	L39795	0
27437	L39796	0
27438	L39799	0
27439	L39800	0
27440	L39802	0
27441	L39807	0
27442	L39808	0
27443	L39810	0
27444	L39814	0
27445	L39815	0
27446	L39817	0
27447	L39819	0
27448	L39820	0
27449	L39824	0
27450	L39825	0
27451	L39829	0
27452	L39832	0
27453	L39833	0
27454	L39837	0
27455	L39839	0
27456	L39840	1
27457	L39841	0
27458	L39843	0
27459	L39846	0
27460	L39848	0
27461	L39849	0
27462	L39850	0
27463	L39852	0
27464	L39854	0
27465	L39855	0
27466	L39857	0
27467	L39858	0
27468	L39860	0
27469	L39861	0
27470	L39863	0
27471	L39864	0
27472	L39866	1
27473	L39868	0
27474	L39871	0
27475	L39872	0
27476	L39874	0
27477	L39877	0
27478	L39878	0
27479	L39881	0
27480	L39882	0
27481	L39884	0
27482	L39886	0
27483	L39888	0
27484	L39891	0
27485	L39892	0
27486	L39893	0
27487	L39896	0
27488	L39898	0
27489	L39902	0
27490	L39904	0
27491	L39906	0
27492	L39909	0
27493	L39910	0
27494	L39912	0
27495	L39914	0
27496	L39916	0
27497	L39918	0
27498	L39920	0
27499	L39925	0
27500	L39926	0
27501	L39927	0
27502	L39931	1
27503	L39935	0
27504	L39938	0
27505	L39939	0
27506	L39941	0
27507	L39944	0
27508	L39946	0
27509	L39947	0
27510	L39949	0
27511	L39950	0
27512	L39952	0
27513	L39954	0
27514	L39955	0
27515	L39956	0
27516	L39959	0
27517	L39960	0
27518	L39962	0
27519	L39963	0
27520	L39966	0
27521	L39968	0
27522	L39971	0
27523	L39974	0
27524	L39976	0
27525	L39978	0
27526	L39980	0
27527	L39981	0
27528	L39983	0
27529	L39986	0
27530	L39988	0
27531	L39992	0
27532	L39994	0
27533	L39997	0
27534	L39998	0
27535	L40002	0
27536	L40004	0
27537	L40005	0
27538	L40009	0
27539	L40010	0
27540	L40013	0
27541	L40015	0
27542	L40017	0
27543	L40018	0
27544	L40019	0
27545	L40021	0
27546	L40023	0
27547	L40024	0
27548	L40026	0
27549	L40027	0
27550	L40029	0
27551	L40033	0
27552	L40034	0
27553	L40036	0
27554	L40038	0
27555	L40043	0
27556	L40044	0
27557	L40045	0
27558	L40046	0
27559	L40049	0
27560	L40050	0
27561	L40055	0
27562	L40056	0
27563	L40058	0
27564	L40060	0
27565	L40062	0
27566	L40063	0
27567	L40067	1
27568	L40068	0
27569	L40070	0
27570	L40071	0
27571	L40073	0
27572	L40074	0
27573	L40075	0
27574	L40076	0
27575	L40077	0
27576	L40078	0
27577	L40079	0
27578	L40081	0
27579	L40082	0
27580	L40083	0
27581	L40085	0
27582	L40087	0
27583	L40089	0
27584	L40090	0
27585	L40092	0
27586	L40095	0
27587	L40096	0
27588	L40099	0
27589	L40100	0
27590	L40106	0
27591	L40109	0
27592	L40112	0
27593	L40113	0
27594	L40114	0
27595	L40117	0
27596	L40119	0
27597	L40120	0
27598	L40122	0
27599	L40123	0
27600	L40124	0
27601	L40129	0
27602	L40134	0
27603	L40136	0
27604	L40137	0
27605	L40139	0
27606	L40141	0
27607	L40142	0
27608	L40144	0
27609	L40145	0
27610	L40147	0
27611	L40149	0
27612	L40152	0
27613	L40155	0
27614	L40156	0
27615	L40160	0
27616	L40161	0
27617	L40163	0
27618	L40165	0
27619	L40166	0
27620	L40168	0
27621	L40171	0
27622	L40173	0
27623	L40174	0
27624	L40176	0
27625	L40177	0
27626	L40178	0
27627	L40179	0
27628	L40180	0
27629	L40181	0
27630	L40185	0
27631	L40187	0
27632	L40188	0
27633	L40190	0
27634	L40195	0
27635	L40196	0
27636	L40198	0
27637	L40199	0
27638	L40200	0
27639	L40201	0
27640	L40202	0
27641	L40204	0
27642	L40205	0
27643	L40207	0
27644	L40211	0
27645	L40212	0
27646	L40216	0
27647	L40219	0
27648	L40221	0
27649	L40224	0
27650	L40225	0
27651	L40226	0
27652	L40228	0
27653	L40232	0
27654	L40234	0
27655	L40236	0
27656	L40237	0
27657	L40238	0
27658	L40240	0
27659	L40242	0
27660	L40243	0
27661	L40244	0
27662	L40245	0
27663	L40247	0
27664	L40249	0
27665	L40250	0
27666	L40252	0
27667	L40254	0
27668	L40256	0
27669	L40258	0
27670	L40261	0
27671	L40262	0
27672	L40264	0
27673	L40266	0
27674	L40267	0
27675	L40268	0
27676	L40271	0
27677	L40272	1
27678	L40273	0
27679	L40274	0
27680	L40276	0
27681	L40277	0
27682	L40280	0
27683	L40281	0
27684	L40282	0
27685	L40283	0
27686	L40284	0
27687	L40285	0
27688	L40286	0
27689	L40289	0
27690	L40291	0
27691	L40294	0
27692	L40296	0
27693	L40297	0
27694	L40299	0
27695	L40300	0
27696	L40302	0
27697	L40305	0
27698	L40306	0
27699	L40307	0
27700	L40309	0
27701	L40312	0
27702	L40317	0
27703	L40318	0
27704	L40319	0
27705	L40320	0
27706	L40324	0
27707	L40326	0
27708	L40329	0
27709	L40332	0
27710	L40333	1
27711	L40334	0
27712	L40337	0
27713	L40340	0
27714	L40343	0
27715	L40344	0
27716	L40346	0
27717	L40347	0
27718	L40350	0
27719	L40351	0
27720	L40353	0
27721	L40356	0
27722	L40357	0
27723	L40358	0
27724	L40361	0
27725	L40363	0
27726	L40364	0
27727	L40367	0
27728	L40369	0
27729	L40371	0
27730	L40374	0
27731	L40378	0
27732	L40380	0
27733	L40381	0
27734	L40384	0
27735	L40386	0
27736	L40389	0
27737	L40391	0
27738	L40392	0
27739	L40394	0
27740	L40397	0
27741	L40400	0
27742	L40402	0
27743	L40403	0
27744	L40406	0
27745	L40407	0
27746	L40408	0
27747	L40411	0
27748	L40416	0
27749	L40417	0
27750	L40418	0
27751	L40421	0
27752	L40422	0
27753	L40423	0
27754	L40424	0
27755	L40425	0
27756	L40428	1
27757	L40430	0
27758	L40431	0
27759	L40433	0
27760	L40435	0
27761	L40437	0
27762	L40438	0
27763	L40442	0
27764	L40443	0
27765	L40444	0
27766	L40445	0
27767	L40446	0
27768	L40449	0
27769	L40450	0
27770	L40451	0
27771	L40453	0
27772	L40454	0
27773	L40456	0
27774	L40457	0
27775	L40460	0
27776	L40461	0
27777	L40462	0
27778	L40464	0
27779	L40465	0
27780	L40466	0
27781	L40468	0
27782	L40469	0
27783	L40471	0
27784	L40475	0
27785	L40478	0
27786	L40479	0
27787	L40480	0
27788	L40482	0
27789	L40483	0
27790	L40485	0
27791	L40487	0
27792	L40489	0
27793	L40490	0
27794	L40491	0
27795	L40493	0
27796	L40494	0
27797	L40497	0
27798	L40499	0
27799	L40501	0
27800	L40504	0
27801	L40506	0
27802	L40509	0
27803	L40512	0
27804	L40516	0
27805	L40517	0
27806	L40518	0
27807	L40522	0
27808	L40525	0
27809	L40527	0
27810	L40528	0
27811	L40530	0
27812	L40532	0
27813	L40535	0
27814	L40536	0
27815	L40537	0
27816	L40539	0
27817	L40540	0
27818	L40544	0
27819	L40546	0
27820	L40547	0
27821	L40552	0
27822	L40556	0
27823	L40557	0
27824	L40559	0
27825	L40561	0
27826	L40563	0
27827	L40566	0
27828	L40568	0
27829	L40569	1
27830	L40571	0
27831	L40572	0
27832	L40575	0
27833	L40576	0
27834	L40578	0
27835	L40582	0
27836	L40583	0
27837	L40586	0
27838	L40588	0
27839	L40589	0
27840	L40592	0
27841	L40595	1
27842	L40598	0
27843	L40600	0
27844	L40602	0
27845	L40604	0
27846	L40606	0
27847	L40607	0
27848	L40608	0
27849	L40611	0
27850	L40613	0
27851	L40614	0
27852	L40615	0
27853	L40618	1
27854	L40620	0
27855	L40622	0
27856	L40624	1
27857	L40625	0
27858	L40627	0
27859	L40629	0
27860	L40631	0
27861	L40633	0
27862	L40634	0
27863	L40636	0
27864	L40637	1
27865	L40639	0
27866	L40640	0
27867	L40642	0
27868	L40643	0
27869	L40647	0
27870	L40650	0
27871	L40653	0
27872	L40654	0
27873	L40655	0
27874	L40657	0
27875	L40659	0
27876	L40660	0
27877	L40662	0
27878	L40665	0
27879	L40666	0
27880	L40667	0
27881	L40669	0
27882	L40671	0
27883	L40673	0
27884	L40679	1
27885	L40680	1
27886	L40683	0
27887	L40685	0
27888	L40687	0
27889	L40688	0
27890	L40690	0
27891	L40692	0
27892	L40695	0
27893	L40696	0
27894	L40697	0
27895	L40700	0
27896	L40701	0
27897	L40703	0
27898	L40704	0
27899	L40706	0
27900	L40713	0
27901	L40714	1
27902	L40717	0
27903	L40719	0
27904	L40720	0
27905	L40722	0
27906	L40724	0
27907	L40725	0
27908	L40727	0
27909	L40729	0
27910	L40730	0
27911	L40732	0
27912	L40735	0
27913	L40736	0
27914	L40738	0
27915	L40739	0
27916	L40742	0
27917	L40743	0
27918	L40744	0
27919	L40745	0
27920	L40747	0
27921	L40748	0
27922	L40751	0
27923	L40752	0
27924	L40755	0
27925	L40756	0
27926	L40757	0
27927	L40760	0
27928	L40761	0
27929	L40762	0
27930	L40764	0
27931	L40767	0
27932	L40768	0
27933	L40769	0
27934	L40771	0
27935	L40772	0
27936	L40773	0
27937	L40777	0
27938	L40778	0
27939	L40779	0
27940	L40782	0
27941	L40784	0
27942	L40785	0
27943	L40786	0
27944	L40788	0
27945	L40791	0
27946	L40792	0
27947	L40793	0
27948	L40795	1
27949	L40797	0
27950	L40800	0
27951	L40801	0
27952	L40803	0
27953	L40804	0
27954	L40807	0
27955	L40808	0
27956	L40810	0
27957	L40813	0
27958	L40816	0
27959	L40817	0
27960	L40821	0
27961	L40823	0
27962	L40824	0
27963	L40825	0
27964	L40829	0
27965	L40831	0
27966	L40834	0
27967	L40836	0
27968	L40837	0
27969	L40840	0
27970	L40841	0
27971	L40843	0
27972	L40844	0
27973	L40847	0
27974	L40849	0
27975	L40850	0
27976	L40852	0
27977	L40853	0
27978	L40854	0
27979	L40856	0
27980	L40858	0
27981	L40860	0
27982	L40861	0
27983	L40862	0
27984	L40864	1
27985	L40866	0
27986	L40869	0
27987	L40871	0
27988	L40873	0
27989	L40874	0
27990	L40876	0
27991	L40878	0
27992	L40880	0
27993	L40881	0
27994	L40882	1
27995	L40883	0
27996	L40885	0
27997	L40889	0
27998	L40891	0
27999	L40892	0
28000	L40894	0
28001	L40898	0
28002	L40899	0
28003	L40902	0
28004	L40906	0
28005	L40909	0
28006	L40911	0
28007	L40914	0
28008	L40916	0
28009	L40918	0
28010	L40919	0
28011	L40920	0
28012	L40921	0
28013	L40924	0
28014	L40925	0
28015	L40926	0
28016	L40928	0
28017	L40930	0
28018	L40932	0
28019	L40933	0
28020	L40934	0
28021	L40936	0
28022	L40938	0
28023	L40939	0
28024	L40944	0
28025	L40945	1
28026	L40946	0
28027	L40947	0
28028	L40948	0
28029	L40951	0
28030	L40955	0
28031	L40956	0
28032	L40957	0
28033	L40958	0
28034	L40961	0
