locus	lind	pca_outl	lfmm_outl
L36084	10861	0	0
L36085	10862	0	0
L36086	10863	0	0
L36087	10864	1	0
L36089	10865	0	0
L36091	10866	1	0
L36094	10867	0	0
L36098	10868	0	0
L36101	10869	0	0
L36103	10870	0	0
L36106	10871	0	0
L36107	10872	1	0
L36114	10873	0	0
L36122	10874	0	0
L36123	10875	0	0
L36130	10876	0	0
L36133	10877	0	0
L36135	10878	0	0
L36138	10879	0	0
L36140	10880	0	0
L36141	10881	0	0
L36149	10882	0	0
L36151	10883	0	0
L36153	10884	0	0
L36154	10885	0	0
L36155	10886	1	0
L36157	10887	0	0
L36159	10888	0	0
L36161	10889	0	0
L36165	10890	0	0
L36174	10891	0	0
L36176	10892	0	0
L36189	10893	0	0
L36197	10894	0	0
L36199	10895	0	0
L36203	10896	0	0
L36204	10897	0	0
L36206	10898	0	0
L36207	10899	0	0
L36219	10900	0	0
L36225	10901	1	0
L36231	10902	0	0
L36232	10903	1	0
L36233	10904	0	0
L36234	10905	1	0
L36236	10906	1	0
L36240	10907	0	0
L36242	10908	0	0
L36243	10909	1	0
L36245	10910	0	0
L36256	10911	1	0
L36257	10912	0	0
L36263	10913	0	0
L36265	10914	0	0
L36266	10915	1	0
L36269	10916	0	0
L36270	10917	0	0
L36272	10918	0	0
L36274	10919	0	0
L36275	10920	0	0
L36284	10921	0	0
L36285	10922	0	0
L36292	10923	0	0
L36293	10924	0	0
L36295	10925	0	0
L36297	10926	0	0
L36300	10927	0	0
L36303	10928	0	0
L36308	10929	0	0
L36315	10930	0	0
L36319	10931	0	0
L36321	10932	1	0
L36327	10933	1	0
L36328	10934	0	0
L36329	10935	0	0
L36334	10936	0	0
L36335	10937	0	0
L36337	10938	0	0
L36339	10939	1	0
L36342	10940	1	0
L36344	10941	0	0
L36345	10942	0	0
L36349	10943	0	0
L36363	10944	0	0
L36365	10945	0	0
L36366	10946	0	0
L36367	10947	1	0
L36368	10948	0	0
L36369	10949	0	0
L36370	10950	0	0
L36380	10951	0	0
L36383	10952	0	0
L36385	10953	0	0
L36386	10954	1	0
L36388	10955	0	0
L36390	10956	0	0
L36391	10957	0	0
L36394	10958	1	0
L36398	10959	0	0
L36400	10960	1	0
L36403	10961	1	0
L36407	10962	0	0
L36409	10963	1	0
L36412	10964	0	0
L36415	10965	1	0
L36416	10966	0	0
L36417	10967	0	0
L36419	10968	0	0
L36424	10969	1	0
L36428	10970	0	0
L36429	10971	0	0
L36431	10972	1	0
L36432	10973	0	0
L36433	10974	0	0
L36434	10975	0	0
L36440	10976	0	0
L36447	10977	0	0
L36448	10978	0	0
L36452	10979	1	0
L36453	10980	0	0
L36458	10981	0	0
L36460	10982	1	0
L36461	10983	0	0
L36462	10984	0	0
L36466	10985	0	0
L36473	10986	0	0
L36478	10987	0	0
L36482	10988	0	0
L36485	10989	0	0
L36493	10990	0	0
L36500	10991	0	0
L36501	10992	1	0
L36505	10993	0	0
L36509	10994	0	0
L36510	10995	0	0
L36511	10996	0	0
L36513	10997	0	0
L36514	10998	1	0
L36516	10999	0	0
L36520	11000	0	0
L36522	11001	0	0
L36524	11002	0	0
L36525	11003	1	0
L36526	11004	1	0
L36530	11005	0	0
L36532	11006	0	0
L36534	11007	1	0
L36538	11008	0	0
L36542	11009	0	0
L36549	11010	0	0
L36552	11011	0	0
L36553	11012	0	0
L36554	11013	0	0
L36560	11014	0	0
L36562	11015	0	0
L36565	11016	0	0
L36566	11017	0	0
L36574	11018	0	0
L36575	11019	0	0
L36576	11020	0	0
L36591	11021	1	0
L36593	11022	0	0
L36598	11023	1	0
L36604	11024	0	0
L36606	11025	0	0
L36608	11026	0	0
L36609	11027	0	0
L36613	11028	0	0
L36619	11029	1	0
L36623	11030	0	0
L36625	11031	0	0
L36627	11032	0	0
L36634	11033	0	0
L36636	11034	0	0
L36637	11035	0	0
L36643	11036	0	0
L36646	11037	0	0
L36648	11038	0	0
L36651	11039	0	0
L36656	11040	0	0
L36658	11041	1	0
L36660	11042	0	0
L36661	11043	0	0
L36670	11044	0	0
L36674	11045	1	0
L36675	11046	0	0
L36679	11047	0	0
L36681	11048	0	0
L36683	11049	0	0
L36685	11050	0	0
L36687	11051	1	0
L36691	11052	0	0
L36694	11053	1	0
L36698	11054	0	0
L36700	11055	0	1
L36702	11056	1	0
L36703	11057	1	0
L36707	11058	1	0
L36709	11059	1	0
L36716	11060	0	0
L36718	11061	1	0
L36724	11062	0	0
L36727	11063	0	0
L36729	11064	0	0
L36730	11065	0	0
L36731	11066	0	0
L36732	11067	0	0
L36734	11068	0	0
L36741	11069	1	0
L36744	11070	1	0
L36745	11071	1	0
L36748	11072	0	0
L36753	11073	0	0
L36755	11074	1	0
L36756	11075	0	0
L36760	11076	0	0
L36761	11077	0	0
L36762	11078	1	0
L36766	11079	0	0
L36767	11080	1	0
L36770	11081	0	0
L36776	11082	0	0
L36777	11083	0	0
L36781	11084	1	0
L36783	11085	0	0
L36784	11086	0	0
L36791	11087	0	0
L36792	11088	1	0
L36794	11089	0	0
L36796	11090	0	0
L36799	11091	1	0
L36805	11092	0	0
L36807	11093	0	0
L36809	11094	0	0
L36810	11095	1	0
L36816	11096	0	0
L36818	11097	0	0
L36820	11098	0	0
L36822	11099	0	0
L36828	11100	0	0
L36829	11101	0	0
L36832	11102	1	0
L36833	11103	0	0
L36834	11104	0	0
L36835	11105	0	0
L36838	11106	1	0
L36840	11107	0	0
L36844	11108	0	0
L36846	11109	0	0
L36847	11110	0	0
L36848	11111	0	0
L36850	11112	0	0
L36852	11113	0	0
L36855	11114	1	0
L36856	11115	1	0
L36858	11116	0	0
L36862	11117	0	0
L36864	11118	0	0
L36868	11119	1	0
L36869	11120	1	0
L36871	11121	0	0
L36873	11122	0	0
L36876	11123	0	0
L36879	11124	1	0
L36885	11125	0	0
L36886	11126	1	0
L36887	11127	0	0
L36888	11128	1	0
L36890	11129	0	0
L36892	11130	0	0
L36896	11131	0	0
L36897	11132	1	0
L36900	11133	0	0
L36904	11134	0	0
L36910	11135	0	0
L36912	11136	1	0
L36915	11137	1	0
L36916	11138	1	0
L36923	11139	1	0
L36926	11140	0	0
L36928	11141	0	0
L36931	11142	1	0
L36934	11143	0	0
L36939	11144	0	0
L36940	11145	0	0
L36944	11146	0	0
L36945	11147	0	0
L36949	11148	0	0
L36950	11149	1	0
L36951	11150	1	0
L36953	11151	0	0
L36957	11152	0	0
L36961	11153	0	0
L36963	11154	0	0
L36964	11155	0	0
L36969	11156	1	0
L36971	11157	0	0
L36978	11158	0	0
L36979	11159	1	0
L36980	11160	0	0
L36981	11161	0	0
L36984	11162	0	0
L36986	11163	0	0
L36992	11164	1	0
L36995	11165	0	0
L36996	11166	0	0
L36997	11167	1	0
L36998	11168	1	0
L37003	11169	0	0
L37012	11170	1	0
L37014	11171	0	0
L37020	11172	0	0
L37027	11173	0	0
L37029	11174	0	0
L37038	11175	0	0
L37041	11176	0	0
L37044	11177	0	0
L37046	11178	1	0
L37048	11179	1	0
L37049	11180	0	0
L37051	11181	0	0
L37053	11182	0	0
L37056	11183	0	0
L37066	11184	0	0
L37067	11185	0	0
L37070	11186	1	0
L37072	11187	0	0
L37078	11188	1	0
L37079	11189	0	0
L37080	11190	0	0
L37084	11191	1	0
L37085	11192	0	0
L37087	11193	0	0
L37088	11194	1	0
L37089	11195	0	0
L37090	11196	0	0
L37095	11197	0	0
L37098	11198	0	0
L37099	11199	1	0
L37101	11200	0	0
L37102	11201	1	0
L37110	11202	0	0
L37111	11203	0	0
L37118	11204	1	0
L37119	11205	0	0
L37127	11206	0	0
L37131	11207	1	0
L37133	11208	1	0
L37138	11209	0	0
L37143	11210	0	0
L37145	11211	1	0
L37146	11212	0	0
L37148	11213	0	0
L37157	11214	0	0
L37161	11215	0	0
L37163	11216	0	0
L37168	11217	0	0
L37172	11218	0	0
L37174	11219	1	0
L37178	11220	0	0
L37179	11221	0	0
L37183	11222	1	0
L37185	11223	0	0
L37188	11224	0	0
L37189	11225	0	0
L37204	11226	0	0
L37211	11227	0	0
L37212	11228	0	0
L37213	11229	0	0
L37214	11230	0	0
L37216	11231	0	0
L37219	11232	1	0
L37221	11233	0	0
L37230	11234	1	0
L37234	11235	0	0
L37238	11236	1	0
L37242	11237	0	0
L37244	11238	0	0
L37246	11239	0	0
L37254	11240	0	0
L37255	11241	0	0
L37256	11242	0	0
L37258	11243	0	0
L37261	11244	0	0
L37266	11245	1	0
L37269	11246	0	0
L37271	11247	0	0
L37273	11248	0	0
L37274	11249	0	0
L37277	11250	0	0
L37279	11251	0	0
L37283	11252	1	0
L37285	11253	0	0
L37287	11254	1	0
L37294	11255	0	0
L37295	11256	0	0
L37298	11257	0	0
L37299	11258	0	0
L37302	11259	1	0
L37305	11260	0	0
L37306	11261	0	0
L37311	11262	0	0
L37312	11263	0	0
L37313	11264	0	0
L37315	11265	0	0
L37318	11266	0	0
L37321	11267	1	0
L37323	11268	0	0
L37326	11269	0	0
L37329	11270	0	0
L37333	11271	1	0
L37334	11272	0	0
L37337	11273	1	0
L37342	11274	0	0
L37346	11275	0	0
L37348	11276	0	0
L37349	11277	1	0
L37352	11278	1	0
L37353	11279	0	0
L37356	11280	0	0
L37357	11281	0	0
L37358	11282	1	0
L37360	11283	0	0
L37363	11284	0	0
L37365	11285	1	0
L37366	11286	0	0
L37369	11287	1	0
L37371	11288	1	0
L37373	11289	0	0
L37376	11290	0	0
L37382	11291	0	0
L37384	11292	0	0
L37386	11293	0	0
L37396	11294	0	0
L37400	11295	1	0
L37401	11296	0	0
L37402	11297	0	0
L37403	11298	0	0
L37407	11299	0	0
L37408	11300	0	0
L37414	11301	0	0
L37416	11302	0	0
L37419	11303	0	0
L37428	11304	0	0
L37429	11305	1	0
L37435	11306	0	0
L37436	11307	0	0
L37438	11308	1	0
L37440	11309	1	0
L37443	11310	0	0
L37444	11311	0	0
L37448	11312	0	0
L37451	11313	0	0
L37454	11314	0	0
L37457	11315	0	0
L37464	11316	1	0
L37465	11317	1	0
L37471	11318	0	0
L37473	11319	0	0
L37474	11320	0	0
L37479	11321	1	0
L37480	11322	0	0
L37482	11323	0	0
L37485	11324	0	0
L37486	11325	0	0
L37488	11326	1	0
L37489	11327	0	0
L37494	11328	0	0
L37498	11329	1	0
L37500	11330	1	0
L37501	11331	0	0
L37516	11332	0	0
L37517	11333	1	0
L37519	11334	0	0
L37525	11335	1	0
L37533	11336	0	0
L37536	11337	0	0
L37537	11338	0	0
L37540	11339	1	0
L37552	11340	0	0
L37555	11341	0	0
L37560	11342	0	0
L37563	11343	0	0
L37567	11344	0	0
L37573	11345	0	0
L37578	11346	0	0
L37581	11347	1	0
L37582	11348	0	0
L37589	11349	1	0
L37591	11350	0	0
L37592	11351	0	0
L37593	11352	0	0
L37605	11353	0	0
L37609	11354	1	0
L37612	11355	0	0
L37614	11356	0	0
L37616	11357	0	0
L37619	11358	0	0
L37621	11359	1	0
L37622	11360	0	0
L37624	11361	0	0
L37625	11362	0	0
L37626	11363	0	0
L37627	11364	0	0
L37629	11365	0	0
L37632	11366	0	0
L37633	11367	0	0
L37634	11368	0	0
L37636	11369	1	0
L37638	11370	0	0
L37641	11371	0	0
L37644	11372	1	0
L37653	11373	0	0
L37662	11374	1	0
L37672	11375	0	0
L37674	11376	0	0
L37675	11377	0	0
L37677	11378	1	0
L37680	11379	0	0
L37681	11380	0	0
L37689	11381	0	0
L37691	11382	0	0
L37692	11383	0	0
L37695	11384	0	0
L37697	11385	0	0
L37700	11386	0	0
L37703	11387	0	0
L37706	11388	1	0
L37715	11389	0	0
L37719	11390	0	0
L37721	11391	1	0
L37725	11392	1	0
L37726	11393	1	0
L37727	11394	0	0
L37729	11395	0	0
L37731	11396	0	0
L37733	11397	0	0
L37736	11398	0	0
L37739	11399	0	0
L37740	11400	0	0
L37741	11401	0	0
L37747	11402	1	0
L37749	11403	1	0
L37750	11404	0	0
L37753	11405	0	0
L37756	11406	0	0
L37760	11407	1	0
L37761	11408	0	0
L37765	11409	0	0
L37766	11410	0	0
L37770	11411	0	0
L37775	11412	0	0
L37778	11413	0	0
L37779	11414	0	0
L37782	11415	0	0
L37788	11416	0	0
L37790	11417	0	0
L37791	11418	0	0
L37795	11419	1	0
L37798	11420	0	0
L37799	11421	0	0
L37801	11422	0	0
L37803	11423	0	0
L37806	11424	0	0
L37810	11425	1	0
L37811	11426	0	0
L37815	11427	0	0
L37817	11428	0	0
L37819	11429	1	0
L37820	11430	0	0
L37822	11431	0	0
L37829	11432	0	0
L37832	11433	1	0
L37833	11434	1	0
L37834	11435	0	0
L37839	11436	0	0
L37841	11437	0	0
L37843	11438	1	0
L37844	11439	0	0
L37845	11440	0	0
L37851	11441	0	0
L37854	11442	0	0
L37855	11443	0	0
L37856	11444	0	0
L37857	11445	0	0
L37858	11446	1	0
L37859	11447	0	0
L37866	11448	0	0
L37867	11449	0	0
L37869	11450	0	0
L37871	11451	0	0
L37877	11452	0	0
L37887	11453	1	0
L37888	11454	0	0
L37890	11455	1	0
L37893	11456	0	0
L37895	11457	1	0
L37903	11458	1	0
L37905	11459	0	0
L37909	11460	0	0
L37910	11461	0	0
L37912	11462	1	0
L37914	11463	1	0
L37920	11464	0	0
L37925	11465	0	0
L37931	11466	1	0
L37933	11467	0	0
L37934	11468	0	0
L37935	11469	0	0
L37938	11470	0	0
L37953	11471	0	0
L37954	11472	0	0
L37960	11473	1	0
L37963	11474	0	0
L37964	11475	0	0
L37967	11476	0	0
L37971	11477	0	0
L37973	11478	0	0
L37978	11479	1	0
L37979	11480	0	0
L37983	11481	1	0
L37985	11482	1	0
L37988	11483	0	0
L37993	11484	0	0
L38004	11485	1	0
L38006	11486	0	0
L38007	11487	1	0
L38008	11488	1	0
L38013	11489	0	0
L38015	11490	0	0
L38019	11491	0	0
L38022	11492	0	0
L38024	11493	0	0
L38026	11494	1	0
L38028	11495	0	0
L38029	11496	0	0
L38030	11497	0	0
L38035	11498	0	0
L38038	11499	0	0
L38040	11500	1	0
L38043	11501	1	0
L38045	11502	1	0
L38047	11503	0	0
L38048	11504	1	0
L38050	11505	0	0
L38052	11506	0	0
L38059	11507	0	0
L38062	11508	1	0
L38065	11509	1	0
L38069	11510	1	0
L38070	11511	1	0
L38072	11512	0	0
L38074	11513	0	0
L38075	11514	1	0
L38077	11515	1	0
L38079	11516	1	0
L38081	11517	1	0
L38082	11518	0	0
L38083	11519	0	0
L38085	11520	0	0
L38088	11521	1	0
L38099	11522	0	0
L38103	11523	0	0
L38104	11524	1	0
L38106	11525	0	0
L38107	11526	1	0
L38113	11527	0	0
L38117	11528	1	0
L38121	11529	0	0
L38125	11530	1	0
L38130	11531	1	0
L38132	11532	0	0
L38135	11533	0	0
L38137	11534	1	0
L38139	11535	0	0
L38144	11536	1	0
L38145	11537	0	0
L38147	11538	0	0
L38149	11539	0	0
L38151	11540	1	0
L38155	11541	0	0
L38161	11542	0	0
L38162	11543	1	0
L38167	11544	0	0
L38168	11545	1	0
L38171	11546	0	0
L38173	11547	1	0
L38175	11548	0	0
L38181	11549	1	0
L38184	11550	0	0
L38185	11551	1	0
L38190	11552	0	0
L38193	11553	0	0
L38195	11554	0	0
L38197	11555	0	0
L38199	11556	0	0
L38201	11557	0	0
L38204	11558	0	0
L38206	11559	1	0
L38208	11560	0	0
L38210	11561	0	0
L38212	11562	1	0
L38214	11563	1	0
L38217	11564	0	0
L38219	11565	1	0
L38221	11566	0	0
L38222	11567	0	0
L38224	11568	1	0
L38226	11569	0	0
L38234	11570	0	0
L38240	11571	1	0
L38243	11572	0	0
L38246	11573	0	0
L38250	11574	0	0
L38252	11575	1	0
L38257	11576	0	0
L38259	11577	0	0
L38261	11578	0	0
L38271	11579	0	0
L38272	11580	0	0
L38275	11581	0	0
L38278	11582	1	0
L38279	11583	0	0
L38281	11584	1	0
L38282	11585	1	0
L38286	11586	1	0
L38288	11587	0	0
L38290	11588	0	0
L38293	11589	0	0
L38294	11590	0	0
L38300	11591	0	0
L38301	11592	0	0
L38305	11593	1	0
L38307	11594	1	0
L38308	11595	1	0
L38310	11596	1	0
L38316	11597	0	0
L38318	11598	0	0
L38319	11599	1	0
L38322	11600	1	0
L38324	11601	0	0
L38329	11602	1	0
L38333	11603	0	0
L38336	11604	0	0
L38338	11605	1	0
L38340	11606	0	0
L38342	11607	1	0
L38343	11608	1	0
L38347	11609	0	0
L38352	11610	0	0
L38356	11611	0	0
L38358	11612	0	0
L38359	11613	0	0
L38361	11614	0	0
L38364	11615	0	0
L38367	11616	0	0
L38368	11617	0	0
L38371	11618	0	0
L38372	11619	0	0
L38376	11620	0	0
L38384	11621	0	0
L38395	11622	0	0
L38406	11623	1	0
L38408	11624	0	0
L38409	11625	0	0
L38411	11626	0	0
L38412	11627	0	0
L38413	11628	0	0
L38417	11629	0	0
L38424	11630	0	0
L38431	11631	0	0
L38437	11632	0	0
L38438	11633	0	0
L38441	11634	0	0
L38442	11635	0	0
L38443	11636	0	0
L38447	11637	0	0
L38448	11638	1	0
L38449	11639	0	0
L38450	11640	0	0
L38452	11641	0	0
L38458	11642	0	0
L38459	11643	0	0
L38461	11644	0	0
L38464	11645	0	0
L38468	11646	0	0
L38470	11647	1	0
L38477	11648	1	0
L38479	11649	0	0
L38486	11650	1	0
L38488	11651	0	0
L38491	11652	1	0
L38493	11653	0	0
L38495	11654	0	0
L38496	11655	0	0
L38503	11656	1	0
L38507	11657	0	0
L38509	11658	1	0
L38510	11659	1	0
L38512	11660	0	0
L38516	11661	0	0
L38517	11662	0	0
L38518	11663	0	0
L38519	11664	0	0
L38524	11665	0	0
L38528	11666	0	0
L38530	11667	0	0
L38533	11668	1	0
L38538	11669	0	0
L38544	11670	0	0
L38545	11671	0	0
L38547	11672	0	0
L38549	11673	0	0
L38550	11674	0	0
L38554	11675	0	0
L38559	11676	1	0
L38560	11677	0	0
L38563	11678	0	0
L38570	11679	0	0
L38577	11680	1	0
L38578	11681	0	0
L38583	11682	0	0
L38586	11683	0	0
L38587	11684	1	0
L38589	11685	0	0
L38591	11686	0	0
L38592	11687	1	0
L38593	11688	0	0
L38599	11689	0	0
L38601	11690	0	0
L38603	11691	1	0
L38604	11692	0	0
L38618	11693	0	0
L38620	11694	0	0
L38622	11695	0	0
L38623	11696	1	0
L38632	11697	1	0
L38634	11698	0	0
L38640	11699	1	0
L38648	11700	1	0
L38651	11701	0	0
L38655	11702	1	0
L38657	11703	0	0
L38658	11704	0	0
L38663	11705	1	0
L38665	11706	0	0
L38668	11707	0	0
L38670	11708	0	0
L38675	11709	1	0
L38676	11710	0	0
L38680	11711	1	0
L38681	11712	1	0
L38690	11713	1	0
L38694	11714	1	0
L38697	11715	0	0
L38700	11716	0	0
L38701	11717	0	0
L38706	11718	0	0
L38713	11719	0	0
L38714	11720	0	0
L38715	11721	1	0
L38718	11722	0	0
L38719	11723	0	0
L38721	11724	0	0
L38723	11725	0	0
L38727	11726	0	0
L38728	11727	0	0
L38732	11728	0	0
L38734	11729	0	0
L38736	11730	0	0
L38742	11731	0	0
L38758	11732	0	0
L38761	11733	0	0
L38763	11734	0	0
L38768	11735	0	0
L38769	11736	0	0
L38771	11737	0	0
L38773	11738	1	0
L38776	11739	0	0
L38778	11740	0	0
L38782	11741	0	0
L38784	11742	0	0
L38790	11743	0	0
L38794	11744	0	0
L38795	11745	0	0
L38802	11746	0	0
L38804	11747	0	0
L38806	11748	0	0
L38809	11749	0	0
L38810	11750	0	0
L38813	11751	0	0
L38814	11752	0	0
L38817	11753	0	0
L38823	11754	0	0
L38825	11755	0	0
L38827	11756	0	0
L38831	11757	0	0
L38836	11758	0	0
L38839	11759	0	0
L38840	11760	0	0
L38842	11761	0	0
L38844	11762	0	0
L38845	11763	0	0
L38849	11764	0	0
L38851	11765	0	0
L38854	11766	0	0
L38857	11767	1	0
L38859	11768	0	0
L38862	11769	0	0
L38865	11770	0	0
L38867	11771	0	0
L38873	11772	0	0
L38876	11773	0	0
L38878	11774	1	0
L38881	11775	0	0
L38885	11776	0	0
L38887	11777	0	0
L38893	11778	1	0
L38895	11779	0	0
L38896	11780	1	0
L38897	11781	0	0
L38899	11782	0	0
L38911	11783	0	0
L38912	11784	0	0
L38914	11785	0	0
L38917	11786	0	0
L38918	11787	1	0
L38919	11788	0	0
L38920	11789	0	0
L38923	11790	0	0
L38932	11791	1	0
L38935	11792	0	0
L38937	11793	1	0
L38942	11794	0	0
L38943	11795	0	0
L38945	11796	0	0
L38946	11797	0	0
L38947	11798	1	0
L38949	11799	0	0
L38951	11800	0	0
L38953	11801	0	0
L38955	11802	0	0
L38958	11803	0	0
L38962	11804	1	0
L38963	11805	0	0
L38967	11806	0	0
L38969	11807	0	0
L38972	11808	0	0
L38978	11809	1	0
L38983	11810	1	0
L38985	11811	1	0
L38986	11812	1	0
L38990	11813	1	0
L38992	11814	0	0
L38994	11815	0	0
L38997	11816	1	0
L39000	11817	0	0
L39001	11818	0	0
L39004	11819	0	0
L39006	11820	1	0
L39008	11821	0	0
L39009	11822	0	0
L39010	11823	1	0
L39011	11824	0	0
L39014	11825	0	0
L39015	11826	0	0
L39017	11827	0	0
L39019	11828	0	0
L39020	11829	0	0
L39021	11830	0	0
L39023	11831	1	0
L39027	11832	0	0
L39029	11833	0	0
L39031	11834	0	0
L39032	11835	0	0
L39034	11836	0	0
L39036	11837	0	0
L39042	11838	0	0
L39046	11839	1	0
L39051	11840	1	0
L39053	11841	0	0
L39054	11842	1	0
L39055	11843	0	0
L39058	11844	0	0
L39063	11845	1	0
L39066	11846	0	0
L39069	11847	0	0
L39075	11848	1	0
L39079	11849	1	0
L39080	11850	0	0
L39081	11851	1	0
L39082	11852	0	0
L39091	11853	0	0
L39093	11854	0	0
L39094	11855	0	0
L39098	11856	0	0
L39101	11857	0	0
L39104	11858	0	0
L39105	11859	1	0
L39107	11860	0	0
L39110	11861	0	0
L39117	11862	0	0
L39119	11863	0	0
L39122	11864	0	0
L39124	11865	0	0
L39130	11866	0	0
L39133	11867	0	0
L39141	11868	0	0
L39143	11869	0	0
L39145	11870	0	0
L39146	11871	1	0
L39149	11872	0	0
L39150	11873	0	0
L39151	11874	0	0
L39156	11875	0	0
L39160	11876	0	0
L39163	11877	0	0
L39164	11878	0	0
L39168	11879	0	0
L39170	11880	0	0
L39173	11881	0	0
L39180	11882	0	0
L39187	11883	0	0
L39189	11884	0	0
L39191	11885	0	0
L39197	11886	0	0
L39199	11887	0	0
L39200	11888	0	0
L39202	11889	0	0
L39208	11890	1	0
L39212	11891	0	0
L39216	11892	0	0
L39219	11893	0	0
L39222	11894	0	0
L39230	11895	1	0
L39232	11896	1	0
L39236	11897	0	0
L39238	11898	0	0
L39239	11899	1	0
L39240	11900	0	0
L39243	11901	0	0
L39244	11902	1	0
L39245	11903	1	0
L39251	11904	1	0
L39255	11905	1	0
L39256	11906	1	0
L39257	11907	1	0
L39259	11908	0	0
L39260	11909	1	0
L39265	11910	1	0
L39266	11911	0	0
L39269	11912	1	0
L39270	11913	0	0
L39271	11914	1	0
L39272	11915	1	0
L39280	11916	0	0
L39283	11917	0	0
L39286	11918	1	0
L39289	11919	1	0
L39293	11920	0	0
L39295	11921	0	0
L39297	11922	0	0
L39300	11923	0	0
L39301	11924	1	0
L39307	11925	0	0
L39308	11926	0	0
L39310	11927	0	0
L39321	11928	0	0
L39322	11929	0	0
L39323	11930	0	0
L39325	11931	0	0
L39328	11932	0	0
L39332	11933	0	0
L39333	11934	0	0
L39335	11935	0	0
L39336	11936	0	0
L39339	11937	0	0
L39343	11938	0	0
L39344	11939	0	0
L39350	11940	1	0
L39353	11941	1	0
L39357	11942	0	0
L39365	11943	0	0
L39369	11944	0	0
L39371	11945	0	0
L39381	11946	0	0
L39384	11947	1	0
L39387	11948	1	0
L39388	11949	1	0
L39391	11950	0	0
L39394	11951	0	0
L39400	11952	0	0
L39401	11953	0	0
L39408	11954	0	0
L39419	11955	0	0
L39420	11956	0	0
L39421	11957	0	0
L39422	11958	0	0
L39426	11959	0	0
L39427	11960	0	0
L39433	11961	0	0
L39435	11962	0	0
L39441	11963	0	0
L39442	11964	0	0
L39446	11965	0	0
L39448	11966	0	0
L39453	11967	0	0
L39454	11968	0	0
L39455	11969	0	0
L39458	11970	0	0
L39466	11971	1	0
L39467	11972	0	0
L39468	11973	0	0
L39471	11974	0	0
L39473	11975	0	0
L39482	11976	1	0
L39495	11977	0	0
L39498	11978	0	0
L39500	11979	1	0
L39503	11980	0	0
L39505	11981	0	0
L39508	11982	0	0
L39510	11983	0	0
L39514	11984	0	0
L39518	11985	1	0
L39520	11986	0	0
L39523	11987	0	0
L39524	11988	0	0
L39525	11989	0	0
L39529	11990	0	0
L39530	11991	0	0
L39537	11992	0	0
L39539	11993	0	0
L39541	11994	1	0
L39543	11995	1	0
L39544	11996	0	0
L39552	11997	1	0
L39553	11998	0	0
L39559	11999	1	0
L39565	12000	1	0
L39567	12001	0	0
L39581	12002	1	0
L39582	12003	1	0
L39583	12004	1	0
L39585	12005	0	0
L39586	12006	0	0
L39591	12007	1	0
L39594	12008	0	0
L39596	12009	0	0
L39598	12010	0	0
L39601	12011	1	0
L39614	12012	0	0
L39617	12013	0	0
L39632	12014	1	0
L39636	12015	0	0
L39639	12016	0	0
L39642	12017	0	0
L39645	12018	1	0
L39647	12019	1	0
L39648	12020	0	0
L39649	12021	1	0
L39654	12022	0	0
L39656	12023	0	0
L39657	12024	0	0
L39658	12025	0	0
L39660	12026	0	0
L39662	12027	1	0
L39664	12028	0	0
L39667	12029	0	0
L39671	12030	0	0
L39672	12031	0	0
L39682	12032	0	0
L39684	12033	0	0
L39687	12034	0	0
L39693	12035	1	0
L39697	12036	0	0
L39699	12037	0	0
L39701	12038	0	0
L39702	12039	0	0
L39704	12040	1	0
L39706	12041	1	0
L39707	12042	0	0
L39709	12043	1	0
L39714	12044	0	0
L39715	12045	1	0
L39716	12046	0	0
L39719	12047	0	0
L39720	12048	0	0
L39728	12049	0	0
L39732	12050	0	0
L39733	12051	0	0
L39735	12052	0	0
L39736	12053	0	0
L39742	12054	0	0
L39743	12055	0	0
L39745	12056	0	0
L39746	12057	1	0
L39751	12058	0	0
L39755	12059	0	0
L39760	12060	0	0
L39763	12061	1	0
L39766	12062	1	0
L39767	12063	1	0
L39768	12064	1	0
L39771	12065	0	0
L39773	12066	0	0
L39774	12067	0	0
L39779	12068	0	0
L39786	12069	1	0
L39795	12070	0	0
L39796	12071	1	0
L39802	12072	0	0
L39807	12073	0	0
L39808	12074	1	0
L39810	12075	1	0
L39817	12076	0	0
L39819	12077	1	0
L39820	12078	0	0
L39824	12079	0	0
L39829	12080	0	0
L39832	12081	0	0
L39833	12082	1	0
L39841	12083	0	0
L39846	12084	0	0
L39848	12085	0	0
L39850	12086	0	0
L39852	12087	1	0
L39854	12088	0	0
L39858	12089	0	0
L39860	12090	0	0
L39868	12091	0	0
L39874	12092	0	0
L39877	12093	1	0
L39878	12094	0	0
L39881	12095	0	0
L39882	12096	0	0
L39886	12097	0	0
L39891	12098	0	0
L39892	12099	0	0
L39896	12100	0	0
L39912	12101	0	0
L39914	12102	0	0
L39925	12103	1	0
L39935	12104	0	0
L39938	12105	0	0
L39941	12106	0	0
L39944	12107	0	0
L39946	12108	1	0
L39947	12109	0	0
L39949	12110	0	0
L39950	12111	0	0
L39954	12112	0	0
L39955	12113	0	0
L39959	12114	0	0
L39963	12115	0	0
L39966	12116	0	0
L39968	12117	0	0
L39971	12118	1	0
L39976	12119	0	0
L39978	12120	0	0
L39980	12121	0	0
L39981	12122	0	0
L39983	12123	0	0
L39986	12124	1	0
L39988	12125	1	0
L39992	12126	0	0
L39994	12127	0	0
L39997	12128	1	0
L39998	12129	1	0
L40005	12130	1	0
